OrderID,PurchaseDate,CustomerType,Region,ProductColor,ProcessingDays,PaymentMethod,LoyaltyMember,StoreBranch,EmployeeName
ORD104342,2023-03-07,corporate,South,White,9,Cash,No,B,Jamie
ORD104343,2023-04-26,corporate,North,Black,11,Paypal,No,D,Morgan
ORD104344,2023-06-11,Corporate,East,Blue,18,DebitCard,No,B,Alex
ORD104345,2023-02-03,individual,norte,,279,Cash,No,A,Taylor
ORD104346,2023-01-03,corporate,East,Black,20,Cash,No,B,Alex
ORD104347,2023-12-21,Corporate,norte,White,11,CreditCard,No,C,Jamie
ORD104348,2023-08-29,corporate,East,Yellow,99999,DebitCard,No,B,Morgan
ORD104349,2023-07-31,Corporate,East,White,19,Paypal,No,D,Taylor
ORD104350,2023-06-14,corporate,north,Blue,19,CreditCard,No,A,Jordan
ORD104351,2023-02-09,Corporate,South,Red,11,Cash,Yes,A,Taylor
ORD104352,2023-11-08,INDIVIDUAL,East,White,10,Paypal,No,B,Taylor
ORD104353,2023-02-06,CORPORATE,West,Blue,16,DebitCard,No,B,Avery
ORD104354,2023-08-30,Corporate,South,Blue,20,Paypal,No,B,Jamie
ORD104355,2023-11-19,Corporate,West,Black,14,Paypal,No,B,Riley
ORD104356,2023-01-18,Individual,North,White,-6,Paypal,No,D,Alex
ORD104357,2023-12-19,Corporate,West,Blue,14,CreditCard,Yes,D,Alex
ORD104358,2023-10-13,Corporate,norte,White,4,Cash,No,A,Avery
ORD104359,2023-07-02,Individual,East,Yellow,21,Paypal,Yes,B,Jordan
ORD104360,2023-02-15,Individual,South,Green,3,Cash,No,D,Jamie
ORD104361,2023-09-05,Corporate,West,White,17,CreditCard,Yes,D,Taylor
ORD104362,2023-12-22,corporate,East,Green,6,DebitCard,Yes,A,Riley
ORD104363,2023-05-03,Corporate,West,Blue,66,DebitCard,No,A,Casey
ORD104364,2023-12-03,Individual,West,Red,16,Paypal,No,C,Alex
ORD104365,2023-03-27,Corporate,South,Green,4,CreditCard,No,D,Alex
ORD104366,2023-10-03,Individual,West,Green,10,DebitCard,No,A,Morgan
ORD104367,2023-10-31,INDIVIDUAL,East,Black,17,CreditCard,Yes,D,Taylor
ORD104368,2023-06-27,Individual,East,Black,21,CreditCard,Yes,D,Jamie
ORD104369,2023-02-10,Individual,South,Yellow,4,Paypal,No,B,Alex
ORD104370,2023-05-18,Individual,West,Black,5,Paypal,No,B,Avery
ORD104371,2023-06-30,individual,East,Blue,21,CreditCard,No,B,Riley
ORD104372,2023-07-16,Individual,East,Blue,3,CreditCard,Yes,B,Avery
ORD104373,2023-04-09,individual,East,White,99999,Paypal,No,D,Avery
ORD104374,2023-05-11,Corporate,north,Blue,5,CreditCard,No,C,Avery
ORD104375,2023-01-19,INDIVIDUAL,N,Red,21,Paypal,No,C,Jamie
ORD104376,2023-11-06,individual,East,Yellow,20,Cash,Yes,C,Taylor
ORD104377,2023-02-07,corporate,South,Green,12,CreditCard,No,D,Avery
ORD104378,2023-10-13,Individual,West,White,7,Paypal,Yes,C,Taylor
ORD104379,2023-07-01,Corporate,South,Red,19,CreditCard,Yes,D,Alex
ORD104380,2023-09-18,Individual,N,Blue,21,Paypal,No,A,Jordan
ORD104381,2023-01-01,Individual,North,Red,9,CreditCard,No,C,Jamie
ORD104382,2023-06-26,Corporate,West,Yellow,16,DebitCard,No,D,Avery
ORD104383,2023-06-27,Corporate,East,Red,11,DebitCard,No,A,Avery
ORD104384,2023-10-06,corporate,North,Green,18,CreditCard,No,B,Jamie
ORD104385,2023-02-10,Corporate,East,White,16,DebitCard,No,A,Morgan
ORD104386,2023-02-18,CORPORATE,South,White,5,CreditCard,No,A,Riley
ORD104387,2023-06-14,Individual,West,Red,19,CreditCard,No,C,Taylor
ORD104388,2023-08-20,Individual,West,Green,18,Cash,Yes,B,Taylor
ORD104389,2023-05-14,Individual,West,Green,12,Cash,Yes,B,Alex
ORD104390,2023-05-19,Individual,N,White,5,DebitCard,No,C,Alex
ORD104391,2023-11-14,Corporate,north,,5,Cash,No,A,Alex
ORD104392,2023-07-20,Corporate,South,Red,13,Cash,Yes,D,Morgan
ORD104393,2023-12-09,Individual,West,Black,14,CreditCard,No,C,Riley
ORD104394,2023-07-07,CORPORATE,north,Red,15,Paypal,No,A,Avery
ORD104395,2023-05-08,corporate,West,Blue,8,CreditCard,No,D,Jordan
ORD104396,2023-11-05,individual,N,Blue,12,Cash,Yes,C,Alex
ORD104397,2023-12-08,Individual,East,Green,14,CreditCard,No,C,Alex
ORD104398,2023-03-01,Individual,South,Green,19,DebitCard,No,B,Casey
ORD104399,2023-07-23,Individual,N,Blue,10,Paypal,No,B,Riley
ORD104400,2023-01-25,Individual,norte,Yellow,7,Cash,Yes,B,Alex
ORD104401,2023-11-28,Corporate,North,Red,4,Cash,Yes,D,Morgan
ORD104402,2023-09-09,individual,East,Yellow,11,CreditCard,No,C,Jamie
ORD104403,2023-08-31,individual,East,Red,244,CreditCard,No,B,Jordan
ORD104404,2023-01-02,CORPORATE,North,Blue,16,CreditCard,No,B,Jamie
ORD104405,2023-01-26,Corporate,South,Green,21,CreditCard,No,C,Avery
ORD104406,2023-05-26,CORPORATE,North,Red,11,Cash,No,D,Casey
ORD104407,2023-01-06,Individual,South,Green,20,CreditCard,Yes,B,Taylor
ORD104408,2023-10-28,individual,South,Blue,20,Cash,No,A,Taylor
ORD104409,2023-05-06,Corporate,East,Green,8,CreditCard,Yes,D,Alex
ORD104410,2023-01-07,Individual,West,Blue,10,Paypal,No,B,Casey
ORD104411,2023-06-09,Individual,South,Yellow,12,Paypal,No,A,Jamie
ORD104412,2023-06-13,Corporate,norte,Black,7,CreditCard,No,B,Morgan
ORD104413,2023-06-09,Corporate,East,Blue,13,CreditCard,Yes,D,Jordan
ORD104414,2023-03-02,INDIVIDUAL,East,Green,17,DebitCard,Yes,C,Riley
ORD104415,2023-10-04,INDIVIDUAL,North,Blue,11,Paypal,No,C,Jamie
ORD104416,2023-05-22,INDIVIDUAL,East,Yellow,15,Cash,No,D,Casey
ORD104417,2023-01-10,Individual,East,Red,13,Paypal,No,B,Avery
ORD104418,2023-05-08,individual,East,Green,14,Cash,No,D,Casey
ORD104419,2023-11-06,Individual,North,Green,8,CreditCard,No,A,Riley
ORD104420,2023-12-31,Individual,South,White,8,Paypal,No,B,Jamie
ORD104421,2023-10-07,CORPORATE,north,Green,3,Paypal,Yes,D,Avery
ORD104422,2023-03-18,Corporate,North,Yellow,20,DebitCard,No,C,Jordan
ORD104423,2023-04-02,Corporate,West,Green,13,DebitCard,No,D,Jamie
ORD104424,2023-02-11,individual,East,White,18,Paypal,No,B,Jamie
ORD104425,2023-10-04,individual,South,Black,12,Paypal,No,D,Jordan
ORD104426,2023-01-13,Individual,West,Red,6,Paypal,Yes,C,Morgan
ORD104427,2023-12-15,Individual,north,White,6,Cash,Yes,A,Riley
ORD104428,2023-04-18,Individual,N,Green,6,CreditCard,Yes,D,Casey
ORD104429,2023-10-29,corporate,norte,Black,19,DebitCard,No,D,Jordan
ORD104430,2023-07-15,Corporate,East,Black,6,CreditCard,No,A,Alex
ORD104431,2023-07-21,Corporate,West,Blue,3,DebitCard,Yes,D,Alex
ORD104432,2023-03-24,INDIVIDUAL,N,Black,12,DebitCard,Yes,C,Alex
ORD104433,2023-01-21,CORPORATE,West,Red,17,DebitCard,Yes,A,Alex
ORD104434,2023-05-03,Individual,north,Red,4,Paypal,Yes,C,Avery
ORD104435,2023-09-21,individual,South,Red,8,DebitCard,No,C,Riley
ORD104436,2023-07-10,individual,East,Black,3,CreditCard,Yes,C,Taylor
ORD104437,2023-10-06,corporate,South,Red,14,DebitCard,Yes,B,Morgan
ORD104438,2023-10-11,CORPORATE,North,Blue,13,CreditCard,No,A,Taylor
ORD104439,2023-07-24,individual,South,Black,11,DebitCard,No,B,Jamie
ORD104440,2023-12-17,corporate,South,Blue,5,DebitCard,No,B,Jamie
ORD104441,2023-05-23,corporate,South,Blue,3,Paypal,Yes,D,Jordan
ORD104442,2023-11-18,Individual,north,Red,7,CreditCard,No,A,Alex
ORD104443,2023-12-22,individual,South,Red,13,DebitCard,No,D,Avery
ORD104444,2023-01-11,INDIVIDUAL,South,Green,21,DebitCard,Yes,B,Avery
ORD104445,2023-12-04,CORPORATE,West,Blue,4,CreditCard,Yes,D,Jordan
ORD104446,2023-08-16,Individual,norte,,-1,DebitCard,No,C,Jamie
ORD104447,2023-10-01,corporate,South,Black,4,Cash,No,B,Alex
ORD104448,2023-10-04,individual,South,Red,6,Paypal,Yes,C,Riley
ORD104449,2023-01-07,Corporate,East,Red,8,CreditCard,No,A,Casey
ORD104450,2023-03-19,INDIVIDUAL,North,Green,14,Paypal,No,D,Morgan
ORD104451,2023-07-20,Corporate,South,Yellow,21,Cash,Yes,B,Jamie
ORD104452,2023-06-14,corporate,East,Blue,13,Cash,No,A,Casey
ORD104453,2023-03-22,corporate,East,Blue,12,Cash,No,C,Jordan
ORD104454,2023-11-08,corporate,norte,White,18,CreditCard,No,D,Casey
ORD104455,2023-12-24,Individual,East,Red,17,Cash,No,D,Jordan
ORD104456,2023-06-23,Corporate,South,Red,7,CreditCard,Yes,B,Jamie
ORD104457,2023-02-16,Individual,norte,White,20,CreditCard,Yes,D,Taylor
ORD104458,2023-07-15,INDIVIDUAL,West,Yellow,14,DebitCard,No,D,Avery
ORD104459,2023-05-25,Corporate,N,Red,21,CreditCard,No,C,Riley
ORD104460,2023-12-21,INDIVIDUAL,East,Yellow,3,Cash,No,C,Riley
ORD104461,2023-08-12,Corporate,West,Blue,5,CreditCard,No,C,Avery
ORD104462,2023-12-30,CORPORATE,West,Black,15,CreditCard,No,A,Morgan
ORD104463,2023-11-04,Individual,East,Green,9,Paypal,No,A,Riley
ORD104464,2023-04-16,Corporate,West,Black,3,Cash,No,D,Casey
ORD104465,2023-04-15,individual,East,White,21,CreditCard,No,A,Riley
ORD104466,2023-05-02,Individual,South,White,11,DebitCard,No,B,Casey
ORD104467,2023-06-25,Individual,South,White,4,CreditCard,Yes,C,Jamie
ORD104468,2023-08-02,CORPORATE,East,Green,16,CreditCard,No,A,Riley
ORD104469,2023-03-09,corporate,West,Red,12,Paypal,No,D,Jamie
ORD104470,2023-04-13,CORPORATE,East,Green,20,Cash,Yes,C,Riley
ORD104471,2023-01-29,CORPORATE,East,Yellow,6,Cash,No,A,Avery
ORD104472,2023-04-08,Individual,norte,White,13,DebitCard,No,C,Jordan
ORD104473,2023-11-06,individual,north,Blue,8,DebitCard,No,A,Alex
ORD104474,2023-08-28,Corporate,north,White,14,DebitCard,Yes,D,Alex
ORD104475,2023-06-03,INDIVIDUAL,East,Black,10,CreditCard,No,A,Alex
ORD104476,2023-05-15,INDIVIDUAL,north,,21,CreditCard,Yes,A,Jordan
ORD104477,2023-01-11,individual,North,White,4,DebitCard,No,A,Alex
ORD104478,2023-09-15,Corporate,West,Red,5,Cash,Yes,C,Avery
ORD104479,2023-09-17,Corporate,South,Blue,16,Cash,No,A,Jamie
ORD104480,2023-01-28,Individual,norte,Blue,21,DebitCard,No,A,Taylor
ORD104481,2023-08-10,INDIVIDUAL,north,Red,3,Paypal,No,A,Taylor
ORD104482,2023-09-07,Corporate,South,Yellow,15,Cash,No,C,Riley
ORD104483,2023-01-22,Corporate,South,Black,20,Cash,No,D,Taylor
ORD104484,2023-09-16,Individual,norte,White,20,DebitCard,Yes,D,Alex
ORD104485,2023-11-06,corporate,N,Yellow,17,Cash,Yes,D,Taylor
ORD104486,2023-10-13,Individual,East,Blue,4,CreditCard,Yes,A,Casey
ORD104487,2023-09-05,individual,West,Blue,10,CreditCard,Yes,C,Alex
ORD104488,2023-01-22,corporate,South,Blue,278,Cash,No,D,Casey
ORD104489,2023-11-02,Corporate,East,Red,7,CreditCard,No,D,Jamie
ORD104490,2023-03-28,individual,West,Green,9,Paypal,Yes,D,Casey
ORD104491,2023-01-22,Corporate,norte,Blue,21,Cash,No,B,Jamie
ORD104492,2023-12-14,Corporate,East,Red,12,DebitCard,No,C,Jordan
ORD104493,2023-03-02,corporate,West,Blue,14,CreditCard,Yes,B,Jordan
ORD104494,2023-11-03,Corporate,East,Yellow,3,Paypal,No,A,Riley
ORD104495,2023-12-25,Corporate,East,Green,99999,Paypal,Yes,D,Casey
ORD104496,2023-11-11,INDIVIDUAL,norte,Green,15,CreditCard,No,A,Morgan
ORD104497,2023-02-17,Individual,West,Green,8,Paypal,No,C,Jamie
ORD104498,2023-10-04,individual,South,White,3,Cash,No,A,Avery
ORD104499,2023-12-21,INDIVIDUAL,West,Red,14,Paypal,Yes,A,Alex
ORD104500,2023-11-19,Corporate,norte,Green,5,CreditCard,No,D,Morgan
ORD104501,2023-05-25,Corporate,north,Black,15,Paypal,No,C,Jamie
ORD104502,2023-04-24,individual,N,Yellow,7,CreditCard,No,A,Alex
ORD104503,2023-02-10,Individual,West,White,8,CreditCard,No,B,Jamie
ORD104504,2023-02-17,INDIVIDUAL,South,Red,17,Paypal,No,D,Jamie
ORD104505,2023-04-13,individual,West,Green,8,CreditCard,No,B,Avery
ORD104506,2023-12-15,Corporate,South,Blue,8,CreditCard,No,D,Alex
ORD104507,2023-03-16,Individual,North,Yellow,21,DebitCard,No,A,Jamie
ORD104508,2023-07-19,Corporate,East,Red,7,Cash,No,D,Avery
ORD104509,2023-07-13,CORPORATE,South,Blue,10,CreditCard,No,A,Jamie
ORD104510,2023-02-21,Individual,norte,Green,6,Cash,No,B,Jamie
ORD104511,2023-02-19,INDIVIDUAL,South,Green,4,DebitCard,No,A,Riley
ORD104512,2023-06-21,Individual,South,Blue,16,DebitCard,No,D,Jordan
ORD104513,2023-10-03,Corporate,South,Yellow,4,DebitCard,Yes,D,Taylor
ORD104514,2023-05-22,Corporate,East,Yellow,3,DebitCard,Yes,D,Jamie
ORD104515,2023-10-11,INDIVIDUAL,West,Blue,20,Cash,No,B,Riley
ORD104516,2023-06-23,Corporate,East,Green,16,Paypal,Yes,C,Avery
ORD104517,2023-10-15,corporate,West,Black,10,Paypal,Yes,B,Alex
ORD104518,2023-01-25,Individual,South,Green,6,Cash,No,A,Casey
ORD104519,2023-06-25,Individual,north,Red,15,CreditCard,No,A,Jamie
ORD104520,2023-03-25,corporate,norte,Red,7,Cash,Yes,B,Riley
ORD104521,2023-07-24,Corporate,East,Yellow,3,CreditCard,Yes,B,Jordan
ORD104522,2023-05-04,corporate,north,White,13,CreditCard,No,A,Riley
ORD104523,2023-04-06,Corporate,North,Yellow,17,Paypal,Yes,A,Jordan
ORD104524,2023-12-03,corporate,West,Blue,21,DebitCard,No,A,Casey
ORD104525,2023-03-03,INDIVIDUAL,South,Green,20,Paypal,Yes,C,Jamie
ORD104526,2023-02-27,corporate,East,White,21,Paypal,No,C,Morgan
ORD104527,2023-11-01,CORPORATE,East,Blue,5,Cash,No,B,Casey
ORD104528,2023-12-02,Corporate,East,,21,Cash,No,B,Taylor
ORD104529,2023-07-26,Individual,West,White,12,CreditCard,No,C,Alex
ORD104530,2023-01-17,individual,South,Blue,4,Cash,No,D,Riley
ORD104531,2023-06-01,Individual,South,White,10,CreditCard,No,C,Alex
ORD104532,2023-08-21,individual,South,Red,8,CreditCard,No,B,Alex
ORD104533,2023-12-17,individual,West,White,7,DebitCard,No,C,Avery
ORD104534,2023-12-11,Corporate,South,Green,14,DebitCard,No,D,Avery
ORD104535,2023-03-23,Corporate,East,Green,5,Paypal,No,B,Alex
ORD104536,2023-03-17,INDIVIDUAL,West,Yellow,17,DebitCard,Yes,A,Jordan
ORD104537,2023-01-10,Corporate,West,Black,7,CreditCard,Yes,B,Riley
ORD104538,2023-06-10,Individual,South,Blue,99999,Cash,No,C,Avery
ORD104539,2023-04-26,Individual,West,Yellow,5,DebitCard,No,C,Taylor
ORD104540,2023-11-04,Individual,north,Blue,8,DebitCard,No,D,Jamie
ORD104541,2023-08-29,Corporate,East,Red,20,DebitCard,No,C,Jamie
ORD104542,2023-12-14,Individual,norte,Red,-4,DebitCard,Yes,D,Morgan
ORD104543,2023-01-04,individual,South,Green,8,CreditCard,No,B,Jamie
ORD104544,2023-09-01,INDIVIDUAL,West,Red,8,CreditCard,Yes,C,Avery
ORD104545,2023-09-02,corporate,N,Blue,19,Paypal,No,B,Taylor
ORD104546,2023-05-20,Individual,north,Blue,19,Cash,No,A,Jamie
ORD104547,2023-07-06,Corporate,north,Blue,18,Paypal,No,A,Jordan
ORD104548,2023-12-31,Corporate,East,Green,14,Paypal,No,D,Casey
ORD104549,2023-05-23,corporate,East,White,16,DebitCard,Yes,C,Jamie
ORD104550,2023-06-01,CORPORATE,North,Blue,6,Cash,No,B,Alex
ORD104551,2023-09-03,Individual,East,White,9,DebitCard,Yes,B,Alex
ORD104552,2023-12-24,Individual,norte,Black,13,CreditCard,Yes,C,Casey
ORD104553,2023-01-30,corporate,South,Yellow,5,Paypal,Yes,B,Alex
ORD104554,2023-09-30,INDIVIDUAL,north,Yellow,13,Cash,No,C,Alex
ORD104555,2023-12-14,Corporate,North,Black,17,CreditCard,Yes,C,Jordan
ORD104556,2023-12-14,Corporate,West,Blue,18,Paypal,No,A,Jordan
ORD104557,2023-03-12,Corporate,North,Green,6,Cash,No,C,Jordan
ORD104558,2023-11-24,CORPORATE,West,Yellow,19,Paypal,No,B,Avery
ORD104559,2023-04-11,CORPORATE,East,Yellow,4,Cash,Yes,C,Jamie
ORD104560,2023-02-10,Corporate,N,White,13,Paypal,Yes,A,Casey
ORD104561,2023-08-16,individual,East,Blue,18,DebitCard,No,A,Alex
ORD104562,2023-02-02,corporate,East,Yellow,9,Paypal,No,D,Morgan
ORD104563,2023-05-29,Individual,North,Green,15,Paypal,Yes,B,Casey
ORD104564,2023-07-19,Individual,South,Red,7,Cash,No,C,Morgan
ORD104565,2023-02-07,corporate,West,Red,21,Cash,No,B,Alex
ORD104566,2023-11-13,individual,West,Yellow,8,DebitCard,No,B,Taylor
ORD104567,2023-10-21,Individual,South,White,11,Cash,No,C,Casey
ORD104568,2023-06-23,Individual,West,Green,12,Paypal,No,A,Avery
ORD104569,2023-05-05,corporate,West,Black,6,Cash,No,B,Jamie
ORD104570,2023-10-23,Corporate,East,Green,92,Cash,No,D,Morgan
ORD104571,2023-05-20,Corporate,South,Blue,18,Cash,No,B,Casey
ORD104572,2023-08-04,Individual,South,Blue,4,DebitCard,No,A,Casey
ORD104573,2023-09-06,corporate,N,Blue,9,DebitCard,No,D,Jordan
ORD104574,2023-07-18,corporate,East,Red,20,CreditCard,No,D,Taylor
ORD104575,2023-07-28,individual,norte,Red,10,DebitCard,Yes,D,Jordan
ORD104576,2023-03-09,INDIVIDUAL,East,Black,7,DebitCard,Yes,D,Taylor
ORD104577,2023-07-28,Individual,North,Black,5,DebitCard,No,C,Taylor
ORD104578,2023-04-03,CORPORATE,West,Blue,18,Paypal,No,C,Jamie
ORD104579,2023-05-08,Corporate,East,Red,130,CreditCard,No,C,Casey
ORD104580,2023-06-17,CORPORATE,South,Red,19,Paypal,No,D,Jordan
ORD104581,2023-12-26,individual,West,Green,5,DebitCard,No,A,Avery
ORD104582,2023-10-23,corporate,South,Blue,14,DebitCard,Yes,B,Jordan
ORD104583,2023-07-12,corporate,N,Blue,9,CreditCard,No,D,Morgan
ORD104584,2023-01-02,Corporate,N,White,7,CreditCard,No,A,Casey
ORD104585,2023-07-06,CORPORATE,South,Black,3,Cash,No,B,Alex
ORD104586,2023-04-29,individual,West,Blue,9,DebitCard,No,D,Alex
ORD104587,2023-01-07,Individual,norte,Green,163,DebitCard,Yes,B,Morgan
ORD104588,2023-03-12,Corporate,South,Red,7,Paypal,No,C,Taylor
ORD104589,2023-07-16,Corporate,West,Black,7,Cash,No,C,Avery
ORD104590,2023-02-07,Corporate,West,Green,17,DebitCard,Yes,C,Morgan
ORD104591,2023-10-01,Individual,South,Blue,7,Paypal,No,A,Morgan
ORD104592,2023-06-04,Corporate,South,Black,6,CreditCard,No,C,Jordan
ORD104593,2023-01-09,individual,South,Red,9,Paypal,Yes,A,Morgan
ORD104594,2023-03-08,INDIVIDUAL,north,Red,7,DebitCard,No,C,Riley
ORD104595,2023-07-11,Corporate,South,Red,16,Paypal,No,C,Avery
ORD104596,2023-09-06,corporate,South,Green,4,Paypal,No,C,Taylor
ORD104597,2023-10-12,Individual,East,Red,15,Cash,Yes,A,Alex
ORD104598,2023-08-18,INDIVIDUAL,East,Red,4,Cash,No,B,Jamie
ORD104599,2023-01-04,individual,South,Red,10,CreditCard,Yes,A,Avery
ORD104600,2023-04-21,Individual,West,Blue,17,Cash,No,D,Avery
ORD104601,2023-07-18,corporate,norte,Black,14,Paypal,No,D,Casey
ORD104602,2023-09-22,CORPORATE,West,Blue,21,Cash,No,A,Morgan
ORD104603,2023-07-25,individual,East,Blue,20,DebitCard,No,A,Casey
ORD104604,2023-01-25,corporate,north,Yellow,5,Paypal,Yes,B,Morgan
ORD104605,2023-06-19,corporate,South,Black,8,Paypal,No,A,Riley
ORD104606,2023-01-27,corporate,East,Black,67,Paypal,No,C,Casey
ORD104607,2023-07-21,Individual,South,Green,5,DebitCard,No,B,Jordan
ORD104608,2023-05-02,CORPORATE,N,Blue,15,Paypal,No,A,Jordan
ORD104609,2023-01-22,individual,West,Black,4,Cash,No,A,Casey
ORD104610,2023-07-22,individual,N,Yellow,8,DebitCard,No,D,Morgan
ORD104611,2023-07-22,Individual,South,Red,19,Paypal,No,B,Riley
ORD104612,2023-05-03,INDIVIDUAL,north,White,3,Cash,No,D,Riley
ORD104613,2023-08-11,Individual,South,Blue,20,Cash,No,A,Morgan
ORD104614,2023-01-05,individual,East,,5,CreditCard,No,B,Taylor
ORD104615,2023-07-09,individual,West,White,15,Cash,No,C,Alex
ORD104616,2023-01-23,corporate,South,Yellow,21,Cash,Yes,A,Avery
ORD104617,2023-03-08,corporate,South,White,9,CreditCard,Yes,A,Avery
ORD104618,2023-09-29,individual,N,Black,16,CreditCard,No,D,Alex
ORD104619,2023-11-25,corporate,South,Blue,19,DebitCard,Yes,C,Riley
ORD104620,2023-02-14,corporate,South,Green,15,Cash,Yes,A,Jamie
ORD104621,2023-11-28,corporate,South,Blue,14,DebitCard,No,D,Alex
ORD104622,2023-11-21,Individual,West,Red,16,DebitCard,Yes,D,Jamie
ORD104623,2023-08-08,Corporate,East,Black,15,Paypal,No,A,Jordan
ORD104624,2023-05-17,CORPORATE,N,Red,4,DebitCard,No,B,Avery
ORD104625,2023-01-05,Corporate,North,Red,15,DebitCard,No,A,Jamie
ORD104626,2023-11-16,individual,South,Yellow,5,DebitCard,Yes,C,Jamie
ORD104627,2023-10-07,Corporate,South,White,15,DebitCard,No,A,Alex
ORD104628,2023-10-28,Corporate,South,Blue,4,CreditCard,No,B,Riley
ORD104629,2023-03-03,Corporate,West,Red,12,Cash,No,D,Morgan
ORD104630,2023-01-06,Individual,South,Blue,11,Paypal,No,C,Riley
ORD104631,2023-04-21,individual,West,Yellow,4,CreditCard,Yes,C,Jordan
ORD104632,2023-10-28,corporate,north,Blue,16,Paypal,No,C,Taylor
ORD104633,2023-01-23,corporate,West,Yellow,9,Paypal,Yes,C,Jamie
ORD104634,2023-10-31,Individual,West,Red,9,CreditCard,No,B,Jamie
ORD104635,2023-03-02,CORPORATE,East,Blue,21,DebitCard,No,B,Casey
ORD104636,2023-03-26,individual,South,White,3,CreditCard,No,B,Jamie
ORD104637,2023-01-31,Corporate,East,Blue,15,Paypal,No,B,Riley
ORD104638,2023-05-02,corporate,South,Green,9,Paypal,No,D,Morgan
ORD104639,2023-11-24,corporate,West,Blue,8,DebitCard,No,A,Taylor
ORD104640,2023-01-15,CORPORATE,N,Green,16,CreditCard,No,B,Riley
ORD104641,2023-03-15,individual,West,Green,6,Cash,No,A,Casey
ORD104642,2023-07-06,corporate,East,Red,7,Paypal,No,C,Riley
ORD104643,2023-03-11,Individual,East,Blue,16,CreditCard,No,D,Alex
ORD104644,2023-01-12,Corporate,South,Red,13,DebitCard,No,D,Jordan
ORD104645,2023-11-08,corporate,N,Yellow,20,DebitCard,No,A,Morgan
ORD104646,2023-05-15,Corporate,South,Black,11,Cash,No,A,Taylor
ORD104647,2023-06-23,individual,norte,Green,6,Paypal,Yes,A,Jordan
ORD104648,2023-03-22,corporate,East,Yellow,19,Cash,No,D,Alex
ORD104649,2023-12-19,Individual,South,Blue,4,Cash,Yes,B,Jordan
ORD104650,2023-04-13,Individual,East,Red,18,Cash,No,D,Casey
ORD104651,2023-08-24,Corporate,West,Blue,6,Cash,No,B,Jamie
ORD104652,2023-07-09,INDIVIDUAL,north,Red,16,DebitCard,No,C,Jamie
ORD104653,2023-10-19,corporate,East,Red,10,Paypal,No,B,Morgan
ORD104654,2023-08-28,individual,East,Green,5,Cash,No,A,Jordan
ORD104655,2023-12-23,Individual,East,Yellow,21,Paypal,No,B,Riley
ORD104656,2023-11-02,corporate,South,White,11,DebitCard,No,B,Jamie
ORD104657,2023-07-07,Corporate,South,Blue,20,DebitCard,No,D,Morgan
ORD104658,2023-04-29,Individual,East,Yellow,10,CreditCard,No,A,Morgan
ORD104659,2023-02-27,Corporate,South,Black,12,CreditCard,Yes,C,Casey
ORD104660,2023-10-22,Corporate,West,Yellow,8,Paypal,No,B,Morgan
ORD104661,2023-11-29,Corporate,West,Red,4,CreditCard,No,C,Alex
ORD104662,2023-04-06,INDIVIDUAL,West,Red,10,Cash,No,A,Riley
ORD104663,2023-07-20,corporate,N,Blue,11,Paypal,No,B,Jamie
ORD104664,2023-01-22,corporate,East,Red,4,DebitCard,No,D,Jamie
ORD104665,2023-01-26,Corporate,South,Black,10,DebitCard,No,C,Taylor
ORD104666,2023-11-16,Individual,East,Blue,14,Cash,No,D,Alex
ORD104667,2023-10-01,corporate,South,Red,19,CreditCard,No,C,Jamie
ORD104668,2023-08-09,Corporate,East,Black,3,Paypal,No,A,Casey
ORD104669,2023-01-23,Corporate,South,Black,11,Paypal,Yes,B,Jamie
ORD104670,2023-03-10,individual,South,Green,17,Cash,No,C,Taylor
ORD104671,2023-08-26,corporate,north,Yellow,15,CreditCard,Yes,D,Avery
ORD104672,2023-06-28,Corporate,West,Red,21,Paypal,Yes,C,Jordan
ORD104673,2023-09-10,Individual,East,Blue,18,Cash,Yes,C,Jordan
ORD104674,2023-06-01,INDIVIDUAL,north,Red,17,Paypal,Yes,C,Alex
ORD104675,2023-12-05,corporate,East,Yellow,11,DebitCard,No,C,Morgan
ORD104676,2023-06-14,Individual,South,White,13,Paypal,No,C,Taylor
ORD104677,2023-05-12,CORPORATE,north,Blue,14,Paypal,Yes,C,Avery
ORD104678,2023-05-20,Corporate,West,Green,16,Paypal,No,D,Taylor
ORD104679,2023-11-19,Corporate,East,Red,18,CreditCard,No,C,Avery
ORD104680,2023-10-30,individual,East,Green,160,CreditCard,No,C,Avery
ORD104681,2023-03-12,individual,West,Blue,19,Cash,No,C,Jamie
ORD104682,2023-01-23,CORPORATE,North,Red,5,CreditCard,No,B,Casey
ORD104683,2023-06-13,individual,N,Black,11,Paypal,Yes,A,Jamie
ORD104684,2023-05-27,corporate,East,Yellow,8,Paypal,Yes,A,Casey
ORD104685,2023-10-13,individual,West,Green,14,CreditCard,Yes,A,Taylor
ORD104686,2023-11-06,Individual,North,Red,3,CreditCard,No,D,Morgan
